id,timestamp,merchant_name,lat,lon
317,8/8/20 0:00,UFG Whole Foods,40.5406447,-74.3666073
318,8/9/20 0:00,Whole Foods Market,37.2491894,-121.8767183
319,8/10/20 0:00,Whole Foods Market,32.4442296,-93.7269284
320,8/11/20 0:00,Whole Foods Market,32.0436154,-81.0716711
321,8/11/20 0:00,FulfillmentHubs,36.1270711,-79.860718
322,8/11/20 0:00,UFG Whole Foods,37.7057284,-121.8897911
323,8/11/20 0:00,Whole Foods Market,35.1134223,-89.8940677
324,8/11/20 0:00,UFG Whole Foods,39.4690739,-119.7868638
325,8/11/20 0:00,UFG Fresh,34.1174223,-118.2509072
326,7/20/20 0:00,Monoprix,48.90127,2.3347454
327,7/26/20 0:00,Big Bazaar,19.2967919,72.8454513
328,7/26/20 0:00,Big Bazaar,19.0320717,72.845931
329,8/5/20 0:00,Morrisons,51.5429206,-0.1489728
330,8/6/20 0:00,U2 Supermercato,36.1270711,-79.860718
331,8/9/20 0:00,Morrisons,51.5242094,-2.607435
332,8/13/20 0:00,UFG Whole Foods,40.9706311,-73.9562796
333,8/13/20 0:00,UFG Whole Foods,32.9987065,-96.6987674
334,8/13/20 0:00,UFG Whole Foods,47.819888,-122.2722334
335,8/14/20 0:00,Amazon,34.0327596,-118.4498056
336,8/14/20 0:00,Whole Foods Market,40.7534396,-74.4053863
337,8/14/20 0:00,Whole Foods Market,38.248632,-85.6259816
338,8/15/20 0:00,UFG Whole Foods,39.1455459,-84.4470495
339,8/15/20 0:00,Sprouts,34.019946,-84.1201767
340,8/16/20 0:00,UFG Fresh,39.3399448,-84.4523809
341,8/17/20 0:00,Whole Foods Market,42.1663238,-87.8480691
342,8/17/20 0:00,Amazon,36.8236486,-76.0526745
343,8/17/20 0:00,UFG Fresh,39.3399448,-84.4523809
344,8/17/20 0:00,UFG Whole Foods,40.0570337,-82.9095611
345,8/17/20 0:00,Whole Foods Market,34.1512392,-118.0726535
346,8/18/20 0:00,Amazon,40.7433634,-73.4903246
347,8/18/20 0:00,UFG Whole Foods,40.6748928,-73.9887879
